time,oat_C,diffused_irradiance_Wm2,global_irradiance_Wm2,pv_generation_scaled_W
2020-07-09 18:11:00,25.7036,54.9922,404.0456,633.0
2020-07-09 18:12:00,25.2881,46.7714,390.3527,608.5
2020-07-09 18:13:00,25.3344,50.5656,392.9002,609.0
2020-07-09 18:14:00,26.5473,51.198,388.7605,611.0
2020-07-09 18:15:00,25.5597,50.5656,385.8945,599.0
2020-07-09 18:16:00,25.2656,55.9408,392.2633,579.0
2020-07-09 18:17:00,24.8408,57.2055,393.8555,0.0
2020-07-09 18:18:00,26.0089,54.9922,388.1236,6.5
2020-07-09 18:19:00,25.7232,59.4188,393.8555,573.5
2020-07-09 18:20:00,25.6136,60.3674,390.0342,570.0
2020-07-09 18:21:00,24.8151,57.2055,383.0286,567.5
2020-07-09 18:22:00,25.2103,51.5142,372.2016,565.0
2020-07-09 18:23:00,25.4243,50.2494,368.0619,553.5
2020-07-09 18:24:00,26.1598,51.5142,366.1512,545.5
2020-07-09 18:25:00,26.5036,48.6685,358.8271,544.0
2020-07-09 18:26:00,26.8317,47.0876,352.1399,526.5
2020-07-09 18:27:00,27.3354,51.198,355.6427,536.0
2020-07-09 18:28:00,26.582,49.3009,346.0895,519.0
2020-07-09 18:29:00,25.9942,44.2419,336.8548,515.5
2020-07-09 18:30:00,26.4614,43.2934,332.0782,522.5
2020-07-09 18:31:00,25.9724,44.8743,329.2122,515.0
2020-07-09 18:32:00,26.3404,47.0876,328.5753,506.0
2020-07-09 18:33:00,26.5331,46.7714,325.0725,499.0
2020-07-09 18:34:00,26.2461,51.8304,328.8937,498.5
2020-07-09 18:35:00,26.5331,49.6171,322.8434,492.0
2020-07-09 18:36:00,26.6939,51.8304,323.1618,478.5
2020-07-09 18:37:00,26.3236,48.9847,318.7037,480.0
2020-07-09 18:38:00,26.4231,48.3523,315.5193,473.5
2020-07-09 18:39:00,26.9481,45.8229,309.4689,487.0
2020-07-09 18:40:00,26.9649,46.4552,307.8767,468.0
2020-07-09 18:41:00,26.472,44.2419,300.871,451.5
2020-07-09 18:42:00,26.8732,43.6096,297.3682,447.5
2020-07-09 18:43:00,25.9998,45.8229,298.3235,443.5
2020-07-09 18:44:00,26.4397,45.8229,295.1391,447.0
2020-07-09 18:45:00,27.3035,44.2419,288.1335,435.5
2020-07-09 18:46:00,25.7102,39.4992,280.4909,434.5
2020-07-09 18:47:00,25.5746,47.4038,286.5412,424.0
2020-07-09 18:48:00,24.744,50.2494,284.3122,424.5
2020-07-09 18:49:00,25.688,44.8743,274.4405,413.0
2020-07-09 18:50:00,25.6848,41.7124,268.3901,411.0
2020-07-09 18:51:00,25.6096,44.2419,268.0717,404.5
2020-07-09 18:52:00,25.5586,44.5581,266.798,394.5
2020-07-09 18:53:00,25.4063,44.8743,261.7029,387.0
2020-07-09 18:54:00,25.428,41.3963,253.105,393.5
2020-07-09 18:55:00,25.5359,46.139,255.3341,384.5
2020-07-09 18:56:00,25.2722,45.5067,250.2391,386.0
2020-07-09 18:57:00,25.5111,42.661,244.8256,369.0
2020-07-09 18:58:00,25.786,45.1905,243.8703,365.5
2020-07-09 18:59:00,25.8467,39.183,233.6802,363.0
2020-07-09 19:00:00,25.3527,40.4477,232.7249,359.5
2020-07-09 19:01:00,25.6328,38.5506,227.6298,350.5
2020-07-09 19:02:00,25.4795,35.0726,219.9873,346.0
2020-07-09 19:03:00,24.6649,39.8153,221.261,330.5
2020-07-09 19:04:00,25.3457,38.5506,213.3,326.5
2020-07-09 19:05:00,25.671,41.0801,216.8029,321.0
2020-07-09 19:06:00,25.3771,36.3373,207.2497,320.0
2020-07-09 19:07:00,25.7805,38.5506,207.5681,316.0
2020-07-09 19:08:00,25.7148,39.8153,206.9312,311.0
2020-07-09 19:09:00,25.1354,38.5506,200.244,293.0
2020-07-09 19:10:00,25.1781,40.7639,200.244,280.0
2020-07-09 19:11:00,25.905,39.4992,193.2383,312.5
2020-07-09 19:12:00,25.9185,34.4402,183.6851,267.0
2020-07-09 19:13:00,25.9184,34.7564,179.2269,261.0
2020-07-09 19:14:00,25.9288,31.5945,173.8135,247.0
2020-07-09 19:15:00,25.45,36.6535,176.9979,226.0
2020-07-09 19:16:00,25.4373,36.9697,174.7688,219.5
2020-07-09 19:17:00,25.4314,37.9182,172.2213,194.5
2020-07-09 19:18:00,25.5247,36.6535,166.4893,201.0
2020-07-09 19:19:00,25.2394,37.2859,163.9418,182.0
2020-07-09 19:20:00,25.8161,32.2269,156.2993,186.5
2020-07-09 19:21:00,25.0514,36.6535,157.8915,174.5
2020-07-09 19:22:00,25.9114,36.3373,155.0255,155.0
2020-07-09 19:23:00,25.3565,35.7049,149.612,147.0
2020-07-09 19:24:00,24.4855,35.0726,105.6673,142.0
2020-07-09 19:25:00,24.2527,36.3373,58.8566,147.5
2020-07-09 19:26:00,23.8093,33.4916,43.89,145.5
2020-07-09 19:27:00,24.2617,38.5506,40.7056,146.0
2020-07-09 19:28:00,23.2681,39.183,42.9346,132.5
2020-07-09 19:29:00,23.3015,39.8153,44.5268,123.5
2020-07-09 19:30:00,22.9823,36.3373,41.9793,116.0
2020-07-09 19:31:00,22.4795,36.6535,41.024,154.0
2020-07-09 19:32:00,23.1587,33.4916,40.0687,89.0
2020-07-09 19:33:00,22.6824,35.7049,44.2084,18.5
2020-07-09 19:34:00,23.2773,36.3373,46.7559,68.5
2020-07-09 19:35:00,22.5143,31.5945,43.5715,68.0
2020-07-09 19:36:00,22.6516,32.8593,51.851,63.0
2020-07-09 19:37:00,22.8366,32.2269,54.7169,52.0
2020-07-09 19:38:00,22.2404,27.1679,40.3871,54.5
2020-07-09 19:39:00,22.1321,31.2783,35.2921,46.5
2020-07-09 19:40:00,22.3159,31.2783,34.0183,68.5
2020-07-09 19:41:00,21.9023,30.646,36.5658,47.5
2020-07-09 19:42:00,22.1956,28.7489,37.5212,43.0
2020-07-09 19:43:00,22.0208,28.4327,40.0687,46.0
2020-07-09 19:44:00,22.1131,26.2194,39.7502,18.0
2020-07-09 19:45:00,21.4022,27.4841,51.5325,48.0
2020-07-09 19:46:00,22.196,26.8518,44.8453,3.5
2020-07-09 19:47:00,21.945,25.9032,32.7446,36.5
2020-07-09 19:48:00,21.702,24.3223,27.0126,37.5
2020-07-09 19:49:00,21.3222,24.3223,25.7389,28.0
2020-07-09 19:50:00,21.4661,23.0575,27.0126,33.0
2020-07-09 19:51:00,21.1861,24.3223,27.3311,21.0
2020-07-09 19:52:00,21.294,25.587,26.0573,29.5
2020-07-09 19:53:00,21.4262,20.8442,22.5545,29.5
2020-07-09 19:54:00,21.5875,22.4252,23.5098,25.5
2020-07-09 19:55:00,20.7884,21.4766,22.8729,27.0
2020-07-09 19:56:00,21.0908,26.2194,30.197,21.5
2020-07-09 19:57:00,21.5976,25.2708,29.8786,21.0
2020-07-09 19:58:00,20.5854,22.7413,26.0573,22.5
2020-07-09 19:59:00,20.4532,23.0575,27.0126,20.0
2020-07-09 20:00:00,20.5356,21.7928,27.3311,21.5
2020-07-09 20:01:00,20.1685,20.8442,23.8282,10.0
2020-07-09 20:02:00,20.3803,19.8957,21.2807,16.5
2020-07-09 20:03:00,20.4463,20.2119,21.9176,14.0
2020-07-09 20:04:00,20.1546,18.9471,21.5992,8.0
2020-07-09 20:05:00,20.0226,20.2119,21.5992,101.0
2020-07-09 20:06:00,20.2158,16.1015,17.141,9.5
2020-07-09 20:07:00,20.2366,19.8957,20.6438,13.5
2020-07-09 20:08:00,20.637,17.9986,20.6438,38.5
2020-07-09 20:09:00,19.9383,15.1529,17.4594,8.0
2020-07-09 20:10:00,19.917,19.8957,23.1914,9.0
2020-07-09 20:11:00,20.3091,14.2044,15.2304,10.0
2020-07-09 20:12:00,20.0556,14.2044,14.9119,5.5
2020-07-09 20:13:00,19.8139,12.6234,15.5488,5.0
2020-07-09 20:14:00,19.7014,17.3662,19.0516,0.0
2020-07-09 20:15:00,20.3422,12.3072,15.5488,9.0
2020-07-09 20:16:00,20.4152,10.7263,13.6382,0.5
2020-07-09 20:17:00,19.8016,9.7778,11.0906,8.0
2020-07-09 20:18:00,19.2568,14.2044,16.1857,1.0
2020-07-09 20:19:00,20.22,13.8882,14.9119,0.0
2020-07-09 20:20:00,19.7029,11.3587,12.3644,2.0
2020-07-09 20:21:00,19.5368,11.9911,13.9566,15.5
2020-07-09 20:22:00,20.3475,9.1454,11.0906,0.0
2020-07-09 20:23:00,19.7183,9.1454,9.8169,0.0
2020-07-09 20:24:00,19.7117,12.3072,16.5041,0.0
2020-07-09 20:25:00,19.9096,11.9911,14.275,0.0
2020-07-09 20:26:00,19.3307,8.8292,11.4091,0.0
2020-07-09 20:27:00,19.1926,8.1968,8.8616,0.0
2020-07-09 20:28:00,19.2156,7.8807,9.18,0.0
2020-07-09 20:29:00,19.6129,-0.6563,-1.3285,12.5
2020-07-09 20:30:00,18.9673,7.8807,8.8616,0.0
2020-07-09 20:31:00,18.9281,4.7188,7.5878,0.0
2020-07-09 20:32:00,19.3333,5.9835,9.4984,0.0
2020-07-09 20:33:00,17.9805,5.9835,8.8616,0.0
2020-07-09 20:34:00,18.5208,8.1968,8.8616,0.0
2020-07-09 20:35:00,18.5897,4.7188,5.9956,0.0
2020-07-09 20:36:00,19.3739,6.2997,6.314,0.0
2020-07-09 20:37:00,19.5189,2.1893,1.8559,0.0
2020-07-09 20:38:00,18.5526,4.4026,5.6772,0.0
2020-07-09 20:39:00,17.7554,4.7188,5.0403,1.5
2020-07-09 20:40:00,18.7922,1.2408,2.8112,0.0
2020-07-09 20:41:00,18.9424,2.5055,3.7665,3.5
2020-07-09 20:42:00,18.0237,1.2408,1.5374,0.0
2020-07-09 20:43:00,18.3131,2.1893,2.8112,0.0
2020-07-09 20:44:00,18.1514,3.7702,6.6325,1.0
2020-07-09 20:45:00,18.5163,0.6084,1.5374,0.0
2020-07-09 20:46:00,18.2182,2.1893,3.1296,0.0
2020-07-09 20:47:00,18.3603,-0.6563,0.5821,0.0
2020-07-09 20:48:00,18.0032,2.8217,4.7218,0.0
2020-07-09 20:49:00,18.4313,4.7188,5.9956,0.0
2020-07-09 20:50:00,18.5509,2.8217,4.7218,0.0
2020-07-09 20:51:00,18.7194,-5.0829,-4.8314,0.0
2020-07-09 20:52:00,19.3293,1.2408,2.1743,0.0
2020-07-09 20:53:00,19.2875,-0.024,0.5821,0.0
2020-07-09 20:54:00,19.2916,-2.5535,-2.9207,0.0
2020-07-09 20:55:00,19.3431,-0.9725,-0.0548,0.0
2020-07-09 20:56:00,19.6897,-1.6049,-1.647,0.0
2020-07-09 20:57:00,19.0419,-0.024,0.5821,0.0
2020-07-09 20:58:00,18.2158,1.2408,3.7665,0.0
2020-07-09 20:59:00,18.7432,5.3512,9.4984,0.0
2020-07-09 21:00:00,19.6559,0.9246,2.1743,1.0
2020-07-09 21:01:00,19.2485,-2.2373,-1.0101,0.0
2020-07-09 21:02:00,19.6103,-4.1344,-4.5129,30.5
2020-07-09 21:03:00,20.1372,0.9246,3.7665,46.0
2020-07-09 21:04:00,19.9933,-0.024,0.9006,0.0
2020-07-09 21:05:00,20.3332,-0.6563,-0.3732,0.0
2020-07-09 21:06:00,19.856,-0.024,-0.0548,0.0
2020-07-09 21:07:00,19.7355,1.2408,4.7218,0.0
2020-07-09 21:08:00,19.813,-0.024,0.2637,0.0
2020-07-09 21:09:00,20.1588,1.557,2.8112,0.0
2020-07-09 21:10:00,19.8987,1.557,4.7218,0.0
2020-07-09 21:11:00,19.0068,0.6084,1.5374,0.0
2020-07-09 21:12:00,18.6533,-0.6563,-1.0101,0.0
2020-07-09 21:13:00,19.1437,-0.9725,-0.6916,0.0
2020-07-09 21:14:00,19.2556,0.2922,2.1743,0.0
2020-07-09 21:15:00,18.3785,-0.024,-0.0548,0.0
2020-07-09 21:16:00,19.0804,1.557,2.1743,0.0
2020-07-09 21:17:00,19.2176,0.6084,1.219,0.0
2020-07-09 21:18:00,19.628,0.2922,1.219,0.0
2020-07-09 21:19:00,19.1296,-0.024,0.9006,0.0
2020-07-09 21:20:00,19.1596,2.1893,5.0403,0.0
2020-07-09 21:21:00,19.4886,-2.2373,-1.9654,0.0
2020-07-09 21:22:00,19.5821,-0.024,0.5821,32.0
2020-07-09 21:23:00,20.0664,0.6084,2.1743,0.0
2020-07-09 21:24:00,19.8299,2.1893,3.1296,0.0
2020-07-09 21:25:00,19.8056,-0.3402,-1.3285,0.0
2020-07-09 21:26:00,19.3024,-0.3402,-0.0548,0.0
2020-07-09 21:27:00,18.5414,1.8731,4.085,0.0
2020-07-09 21:28:00,18.7643,1.2408,2.8112,0.0
2020-07-09 21:29:00,18.2865,1.8731,2.8112,0.0
2020-07-09 21:30:00,18.052,-1.2887,-0.3732,0.0
2020-07-09 21:31:00,17.8938,5.3512,5.6772,0.0
2020-07-09 21:32:00,18.035,5.035,3.7665,0.0
2020-07-09 21:33:00,18.192,2.8217,3.7665,0.0
2020-07-09 21:34:00,17.7013,0.2922,0.2637,0.0
2020-07-09 21:35:00,17.561,3.7702,5.0403,0.0
2020-07-09 21:36:00,17.662,2.5055,4.085,0.0
2020-07-09 21:37:00,17.8479,3.1379,4.7218,0.0
2020-07-09 21:38:00,17.6207,3.4541,6.314,0.0
2020-07-09 21:39:00,17.6164,6.9321,9.4984,0.0
2020-07-09 21:40:00,17.4368,0.6084,2.4928,0.0
2020-07-09 21:41:00,17.3913,1.557,2.8112,0.0
2020-07-09 21:42:00,17.2902,0.6084,1.5374,0.0
2020-07-09 21:43:00,17.0313,5.9835,8.5431,0.0
2020-07-09 21:44:00,17.59,0.9246,3.7665,0.0
2020-07-09 21:45:00,17.1957,1.2408,2.1743,0.0
2020-07-09 21:46:00,17.1937,3.4541,6.314,0.0
2020-07-09 21:47:00,16.927,-0.3402,-0.0548,0.0
2020-07-09 21:48:00,16.7006,1.557,2.1743,0.0
2020-07-09 21:49:00,17.9189,3.1379,5.0403,0.0
2020-07-09 21:50:00,16.9267,1.2408,4.085,0.0
2020-07-09 21:51:00,17.1048,2.5055,4.085,0.0
2020-07-09 21:52:00,17.1829,2.8217,3.7665,0.0
2020-07-09 21:53:00,17.177,2.1893,5.6772,0.0
2020-07-09 21:54:00,18.0904,0.9246,2.8112,0.0
2020-07-09 21:55:00,17.5359,0.2922,1.5374,0.0
2020-07-09 21:56:00,17.1465,-0.6563,2.8112,0.0
2020-07-09 21:57:00,16.9313,1.8731,3.7665,0.0
2020-07-09 21:58:00,16.5813,1.8731,1.8559,0.0
2020-07-09 21:59:00,17.1421,3.1379,5.6772,0.0
2020-07-09 22:00:00,17.6086,0.2922,3.7665,0.0
2020-07-09 22:01:00,16.5682,0.9246,2.4928,0.0
2020-07-09 22:02:00,16.6821,-3.8182,-3.2392,0.0
2020-07-09 22:03:00,16.8839,0.9246,2.8112,0.0
2020-07-09 22:04:00,16.9819,0.2922,1.8559,0.0
2020-07-09 22:05:00,16.4226,0.2922,1.5374,0.0
2020-07-09 22:06:00,16.6416,0.6084,3.1296,0.0
2020-07-09 22:07:00,16.5141,-0.024,-0.6916,0.0
2020-07-09 22:08:00,16.1924,0.9246,0.2637,0.0
2020-07-09 22:09:00,16.5123,1.8731,2.8112,0.0
2020-07-09 22:10:00,16.5559,3.1379,5.3587,0.0
2020-07-09 22:11:00,16.728,1.2408,2.4928,0.0
2020-07-09 22:12:00,16.5782,0.6084,1.219,0.0
2020-07-09 22:13:00,16.3334,5.035,9.18,0.0
2020-07-09 22:14:00,16.1568,2.1893,3.1296,0.0
2020-07-09 22:15:00,16.4042,1.2408,2.1743,0.0
2020-07-09 22:16:00,16.1936,0.6084,2.1743,0.0
2020-07-09 22:17:00,16.6467,-0.6563,-0.3732,0.0
2020-07-09 22:18:00,16.2228,4.7188,6.9509,0.0
2020-07-09 22:19:00,16.5065,-0.3402,1.219,0.0
2020-07-09 22:20:00,16.0503,4.7188,5.3587,0.0
2020-07-09 22:21:00,16.0683,-0.024,-0.3732,0.0
2020-07-09 22:22:00,16.1512,0.9246,2.1743,0.0
2020-07-09 22:23:00,16.4662,1.557,3.7665,0.0
2020-07-09 22:24:00,16.9997,0.6084,1.219,36.5
2020-07-09 22:25:00,17.036,-0.3402,-1.647,0.0
2020-07-09 22:26:00,16.9396,-2.5535,-4.5129,0.0
2020-07-09 22:27:00,17.1256,-0.024,0.2637,69.0
2020-07-09 22:28:00,17.1377,-0.024,1.219,0.0
2020-07-09 22:29:00,17.6617,-0.6563,-0.3732,0.0
2020-07-09 22:30:00,17.6098,1.557,2.8112,0.0
2020-07-09 22:31:00,16.8857,0.2922,1.219,0.0
2020-07-09 22:32:00,17.5676,0.2922,0.5821,0.0
2020-07-09 22:33:00,17.4134,-2.5535,-3.5576,0.0
2020-07-09 22:34:00,18.182,-0.024,0.5821,0.0
2020-07-09 22:35:00,17.0779,0.6084,2.8112,12.5
2020-07-09 22:36:00,16.8659,-2.5535,-2.6023,0.0
2020-07-09 22:37:00,16.7139,1.557,3.1296,0.0
2020-07-09 22:38:00,16.5472,1.557,4.4034,0.0
2020-07-09 22:39:00,16.433,1.8731,2.8112,0.0
2020-07-09 22:40:00,16.0516,4.0864,5.9956,0.0
2020-07-09 22:41:00,15.902,2.5055,3.7665,0.0
2020-07-09 22:42:00,15.9517,-0.3402,-1.3285,0.0
2020-07-09 22:43:00,16.2386,0.9246,2.4928,0.0
2020-07-09 22:44:00,15.7925,0.9246,0.5821,0.0
2020-07-09 22:45:00,15.8628,0.2922,0.5821,0.0
2020-07-09 22:46:00,15.9079,0.9246,0.5821,0.0
2020-07-09 22:47:00,15.4178,1.557,3.4481,0.0
2020-07-09 22:48:00,15.7824,0.6084,0.5821,0.0
2020-07-09 22:49:00,15.9761,2.8217,5.3587,0.0
2020-07-09 22:50:00,15.5779,-0.9725,0.2637,0.0
2020-07-09 22:51:00,15.5676,0.2922,-0.0548,0.0
2020-07-09 22:52:00,15.4036,0.2922,1.8559,0.0
2020-07-09 22:53:00,15.3226,1.8731,3.7665,0.0
2020-07-09 22:54:00,15.4916,-6.0315,-7.3789,0.0
2020-07-09 22:55:00,15.3268,-0.6563,-0.3732,0.0
2020-07-09 22:56:00,15.5993,2.1893,3.4481,0.0
2020-07-09 22:57:00,15.2929,3.4541,5.3587,0.0
2020-07-09 22:58:00,15.1234,3.4541,6.6325,0.0
2020-07-09 22:59:00,15.4207,3.7702,5.3587,0.0
2020-07-09 23:00:00,15.1275,-1.6049,-2.2838,0.0
2020-07-09 23:01:00,14.5528,5.035,6.6325,0.0
2020-07-09 23:02:00,15.1678,2.1893,3.1296,0.0
2020-07-09 23:03:00,15.1629,0.9246,3.1296,0.0
2020-07-09 23:04:00,14.7612,8.1968,10.4538,13.0
2020-07-09 23:05:00,15.1355,0.6084,0.9006,0.0
2020-07-09 23:06:00,15.2796,0.9246,4.4034,0.0
2020-07-09 23:07:00,15.2305,3.1379,5.0403,46.5
2020-07-09 23:08:00,14.758,-0.6563,0.2637,0.0
2020-07-09 23:09:00,14.706,2.1893,5.0403,0.0
2020-07-09 23:10:00,15.1248,1.557,3.4481,0.0
2020-07-09 23:11:00,14.801,0.9246,3.7665,0.0
2020-07-09 23:12:00,14.9642,0.6084,5.0403,0.0
2020-07-09 23:13:00,14.6169,4.4026,4.7218,0.0
2020-07-09 23:14:00,14.6566,1.2408,3.4481,0.0
2020-07-09 23:15:00,14.7936,0.6084,1.219,0.0
2020-07-09 23:16:00,14.7374,-0.3402,2.4928,0.0
2020-07-09 23:17:00,14.5985,1.8731,3.7665,0.0
2020-07-09 23:18:00,14.8593,-1.2887,-1.3285,0.0
2020-07-09 23:19:00,15.1882,0.2922,0.2637,0.0
2020-07-09 23:20:00,15.4802,1.557,1.8559,0.0
2020-07-09 23:21:00,16.1119,-0.9725,-1.0101,0.0
2020-07-09 23:22:00,16.2833,-0.6563,-0.6916,0.0
2020-07-09 23:23:00,16.5667,1.8731,2.1743,0.0
2020-07-09 23:24:00,16.8265,-0.3402,-0.3732,0.0
2020-07-09 23:25:00,16.5653,3.7702,5.3587,0.0
2020-07-09 23:26:00,16.5567,-0.6563,-0.0548,18.0
2020-07-09 23:27:00,16.8638,0.9246,2.1743,0.0
2020-07-09 23:28:00,15.4039,-1.9211,-1.9654,0.0
2020-07-09 23:29:00,15.3605,0.6084,2.8112,21.5
2020-07-09 23:30:00,15.8642,0.6084,2.8112,0.0
2020-07-09 23:31:00,15.8843,-0.3402,1.8559,0.0
2020-07-09 23:32:00,16.8366,-1.6049,-0.0548,0.0
2020-07-09 23:33:00,15.9723,-0.024,0.2637,0.0
2020-07-09 23:34:00,16.0651,4.7188,7.9062,0.0
2020-07-09 23:35:00,15.7211,1.8731,1.8559,0.0
2020-07-09 23:36:00,15.7787,-3.8182,-3.5576,0.0
2020-07-09 23:37:00,15.9052,-0.6563,-0.3732,0.0
2020-07-09 23:38:00,16.3952,3.1379,2.4928,0.0
2020-07-09 23:39:00,16.1293,2.1893,4.4034,0.0
2020-07-09 23:40:00,16.0715,-0.6563,-0.3732,0.0
2020-07-09 23:41:00,15.9815,1.2408,2.4928,0.0
2020-07-09 23:42:00,15.5836,3.4541,5.0403,0.0
2020-07-09 23:43:00,16.2688,2.1893,4.4034,0.0
2020-07-09 23:44:00,15.9915,4.7188,7.9062,0.0
2020-07-09 23:45:00,15.921,1.8731,3.7665,0.0
2020-07-09 23:46:00,15.9906,2.1893,4.085,0.0
2020-07-09 23:47:00,15.7091,-1.2887,-2.9207,0.0
2020-07-09 23:48:00,15.5872,-0.9725,-1.3285,0.0
2020-07-09 23:49:00,16.198,1.2408,2.8112,0.0
2020-07-09 23:50:00,16.1016,0.6084,1.5374,0.0
2020-07-09 23:51:00,16.6,0.9246,1.5374,0.0
2020-07-09 23:52:00,17.0102,0.6084,1.5374,21.0
2020-07-09 23:53:00,16.1059,-0.024,1.219,0.0
2020-07-09 23:54:00,16.2,-0.6563,-0.6916,0.0
2020-07-09 23:55:00,15.9601,2.5055,4.4034,10.5
2020-07-09 23:56:00,16.1111,-0.024,1.219,0.0
2020-07-09 23:57:00,15.6651,-0.6563,-2.2838,0.0
2020-07-09 23:58:00,15.3348,0.6084,1.5374,0.0
2020-07-09 23:59:00,15.3018,0.9246,2.1743,21.0
2020-07-10 00:00:00,15.7099,0.9246,3.7665,0.0
2020-07-10 00:01:00,15.8318,1.557,3.4481,0.0
2020-07-10 00:02:00,15.8083,-0.3402,-0.0548,0.0
2020-07-10 00:03:00,15.3748,0.9246,2.1743,0.0
2020-07-10 00:04:00,15.7625,-0.024,2.8112,0.0
2020-07-10 00:05:00,16.6928,-1.6049,-1.9654,0.0
2020-07-10 00:06:00,15.9659,-0.9725,0.2637,0.0
2020-07-10 00:07:00,16.4702,1.2408,2.1743,0.0
2020-07-10 00:08:00,15.9449,1.557,4.085,0.0
2020-07-10 00:09:00,15.6006,-3.1858,-3.876,0.0
2020-07-10 00:10:00,15.7223,-0.6563,0.5821,0.0
2020-07-10 00:11:00,15.594,-1.9211,-1.3285,0.0
2020-07-10 00:12:00,15.5144,-0.9725,1.8559,0.0
2020-07-10 00:13:00,15.8486,1.557,2.8112,0.0
2020-07-10 00:14:00,15.6955,-0.6563,-0.3732,0.0
2020-07-10 00:15:00,15.6037,-0.9725,-0.0548,0.0
2020-07-10 00:16:00,15.5434,6.9321,10.1353,0.0
2020-07-10 00:17:00,15.9576,0.6084,1.8559,0.0
2020-07-10 00:18:00,15.7536,0.2922,1.8559,0.0
2020-07-10 00:19:00,15.5665,-0.3402,0.2637,0.0
2020-07-10 00:20:00,15.6305,2.8217,4.085,0.0
2020-07-10 00:21:00,15.6438,-3.8182,-3.876,0.0
2020-07-10 00:22:00,15.7041,5.6674,8.5431,0.0
2020-07-10 00:23:00,16.0257,1.2408,1.5374,0.0
2020-07-10 00:24:00,15.888,2.1893,3.7665,0.0
2020-07-10 00:25:00,15.9965,4.0864,5.9956,57.0
2020-07-10 00:26:00,15.7952,-0.024,0.9006,0.0
2020-07-10 00:27:00,15.6049,1.557,2.8112,0.0
2020-07-10 00:28:00,15.7858,-1.2887,-1.3285,0.0
2020-07-10 00:29:00,15.7317,-0.024,1.5374,0.0
2020-07-10 00:30:00,15.9749,-0.3402,0.5821,0.0
2020-07-10 00:31:00,16.1426,-0.024,1.5374,0.0
2020-07-10 00:32:00,16.1468,-1.9211,-1.9654,36.5
2020-07-10 00:33:00,16.494,1.557,2.1743,0.0
2020-07-10 00:34:00,16.2729,-0.3402,-0.3732,0.0
2020-07-10 00:35:00,16.1399,-2.5535,-3.2392,0.0
2020-07-10 00:36:00,16.7304,3.1379,5.9956,0.0
2020-07-10 00:37:00,16.1645,1.2408,4.4034,0.0
2020-07-10 00:38:00,16.3756,-0.9725,-2.2838,0.0
2020-07-10 00:39:00,15.9667,0.9246,2.1743,0.0
2020-07-10 00:40:00,16.0299,0.9246,2.8112,0.0
2020-07-10 00:41:00,16.1274,-0.9725,-1.3285,0.0
2020-07-10 00:42:00,16.197,-0.3402,0.2637,0.0
2020-07-10 00:43:00,15.5221,-0.3402,0.2637,40.5
2020-07-10 00:44:00,15.8713,-1.6049,-1.9654,7.5
2020-07-10 00:45:00,15.5514,3.7702,5.9956,0.0
2020-07-10 00:46:00,15.6318,0.9246,1.8559,0.0
2020-07-10 00:47:00,15.5816,2.1893,3.7665,0.0
2020-07-10 00:48:00,16.0337,2.5055,3.1296,7.5
2020-07-10 00:49:00,15.5312,-1.2887,-0.6916,0.0
2020-07-10 00:50:00,15.7039,0.2922,-0.0548,0.0
2020-07-10 00:51:00,16.6572,2.5055,3.7665,0.0
2020-07-10 00:52:00,15.5066,0.6084,3.4481,0.0
2020-07-10 00:53:00,15.5231,1.2408,1.5374,0.0
2020-07-10 00:54:00,15.8606,2.8217,3.4481,0.0
2020-07-10 00:55:00,15.5634,0.9246,3.4481,11.0
2020-07-10 00:56:00,15.7022,0.9246,0.9006,0.0
2020-07-10 00:57:00,15.6902,2.1893,3.7665,0.0
2020-07-10 00:58:00,15.9815,3.7702,6.314,0.0
2020-07-10 00:59:00,16.0461,-4.4506,-4.1945,0.0
2020-07-10 01:00:00,15.8928,5.3512,9.18,0.0
2020-07-10 01:01:00,15.8398,-0.6563,0.9006,0.0
2020-07-10 01:02:00,16.1311,0.6084,0.5821,25.5
2020-07-10 01:03:00,16.3894,-0.6563,0.2637,18.0
2020-07-10 01:04:00,15.7245,-0.024,1.219,0.0
2020-07-10 01:05:00,15.9219,2.8217,3.7665,0.0
2020-07-10 01:06:00,15.9068,-0.3402,0.5821,0.0
2020-07-10 01:07:00,15.6767,1.8731,3.1296,0.0
2020-07-10 01:08:00,16.5312,-1.6049,-1.0101,0.0
2020-07-10 01:09:00,16.5508,-6.0315,-6.4236,0.0
2020-07-10 01:10:00,15.5723,-0.9725,-1.9654,0.0
2020-07-10 01:11:00,16.1683,0.2922,0.9006,0.0
2020-07-10 01:12:00,16.2081,-1.2887,-1.3285,0.0
2020-07-10 01:13:00,16.4529,-0.024,1.8559,0.0
2020-07-10 01:14:00,16.183,-0.9725,0.5821,0.0
2020-07-10 01:15:00,16.3585,-4.1344,-3.876,0.0
2020-07-10 01:16:00,16.125,0.9246,2.8112,0.0
2020-07-10 01:17:00,16.2187,0.6084,1.219,0.0
2020-07-10 01:18:00,16.3121,0.9246,2.1743,0.0
2020-07-10 01:19:00,16.5615,3.4541,5.9956,0.0
2020-07-10 01:20:00,15.7137,-0.024,0.2637,0.0
2020-07-10 01:21:00,15.8305,1.557,3.1296,0.0
2020-07-10 01:22:00,15.1549,3.4541,5.9956,0.0
2020-07-10 01:23:00,15.8133,-0.3402,-0.3732,0.0
2020-07-10 01:24:00,15.3088,0.2922,1.5374,0.0
2020-07-10 01:25:00,15.8827,-0.024,-0.6916,0.0
